bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,month,year,real_price,predict_price
3,2.75,3890,7216,2.0,0,1,3,8,3260,630,1967,2010,47.5445,-122.266,2490,9920,7,2014,1080000.0,1000711.6
3,2.5,1840,9900,1.0,0,0,3,9,1840,0,1978,0,47.6131,-122.151,2730,9900,7,2014,552000.0,749641.75
3,2.0,1820,6324,1.0,0,0,5,7,910,910,1945,0,47.6823,-122.27,1850,6440,3,2015,725000.0,749223.3
2,1.0,860,6000,1.0,0,0,3,6,860,0,1945,0,47.2109,-121.985,1300,6000,1,2015,122000.0,183802.3
3,2.25,1630,6449,1.0,0,0,3,7,1310,320,1986,0,47.7275,-122.232,1620,7429,4,2015,445000.0,448494.97
2,2.25,1620,1841,2.0,0,0,3,8,1540,80,2004,0,47.5483,-122.004,1530,1831,9,2014,395000.0,426106.1
3,2.5,2605,2216,2.0,0,2,3,9,2090,515,1979,0,47.6536,-122.203,2605,2300,3,2015,789800.0,1257220.4
4,2.25,2540,228254,1.0,0,0,3,8,1450,1090,1990,0,47.719,-121.912,1780,59241,5,2014,540000.0,581837.25
2,2.0,1230,4800,2.0,0,0,3,7,1230,0,1952,2004,47.7145,-122.35,1560,7200,5,2015,464000.0,485715.6
3,2.0,1660,8281,1.0,0,0,3,7,1660,0,1949,0,47.5568,-122.382,1660,7559,5,2014,380000.0,528061.2
3,2.0,2050,9396,1.0,0,0,5,7,1170,880,1960,0,47.7447,-122.328,1680,9391,10,2014,399950.0,472430.34
2,2.0,1070,4500,1.0,0,0,4,6,910,160,1932,0,47.4896,-122.204,1280,4500,10,2014,245000.0,242627.34
4,2.5,1850,6663,2.0,0,0,3,7,1850,0,1990,0,47.3618,-122.195,1850,6417,8,2014,295000.0,273226.03
4,2.5,3360,22111,2.0,0,0,3,10,3360,0,1994,0,47.5951,-122.017,3150,11374,7,2014,879000.0,832500.3
3,1.0,1280,9898,1.0,0,0,3,7,1280,0,1968,0,47.7677,-122.163,1290,9625,5,2014,368000.0,343044.97
2,2.0,1470,3128,2.0,0,0,3,6,1470,0,2005,0,47.349,-122.021,1180,2576,5,2014,241000.0,217433.1
3,1.5,1340,7725,1.0,0,0,4,8,1340,0,1967,0,47.5389,-122.173,1990,7725,1,2015,383000.0,419098.22
3,1.5,1810,18483,1.0,0,0,3,8,1810,0,1954,0,47.7617,-122.378,2920,20279,12,2014,520000.0,574284.6
4,2.5,2100,1397,3.0,0,0,3,8,1580,520,2008,0,47.5928,-122.295,1490,1201,4,2015,546000.0,644894.75
3,1.5,1840,10125,1.0,0,0,4,8,1220,620,1959,0,47.5607,-122.217,2320,10160,12,2014,830000.0,767446.75
3,2.25,2250,5301,2.0,0,0,4,8,1510,740,1975,0,47.6741,-122.271,2240,7200,8,2014,750000.0,898229.56
5,3.5,2100,5107,2.0,0,0,3,7,1410,690,1999,0,47.5108,-122.257,1410,5650,6,2014,295000.0,330943.62
3,2.5,1740,1236,3.0,0,2,3,8,1740,0,2008,0,47.5891,-122.387,1740,1280,8,2014,580000.0,614867.94
4,2.0,2760,27631,2.0,0,0,4,8,1800,960,1978,0,47.7484,-122.291,2490,13158,11,2014,500000.0,569999.06
5,3.0,3880,8432,2.0,0,0,3,7,3880,0,2004,0,47.4806,-122.176,2620,5623,9,2014,430000.0,521099.53
5,3.25,4410,35192,2.0,0,2,3,12,3880,530,1990,0,47.7522,-122.13,4410,59677,5,2015,1268890.0,1310427.2
4,1.75,1270,6825,1.0,0,2,3,7,1270,0,1950,0,47.5051,-122.242,1800,6930,3,2015,256000.0,318797.2
4,2.75,3010,7200,2.0,0,0,3,9,3010,0,2014,0,47.6948,-122.179,3010,7203,7,2014,839950.0,973076.9
4,3.5,4210,10308,2.0,0,0,3,10,4210,0,2006,0,47.5905,-122.117,3860,10200,5,2014,1146800.0,1208216.1
3,1.75,1440,16819,1.5,0,0,4,6,1440,0,1925,0,47.3318,-122.373,1560,12376,3,2015,252000.0,275768.78
4,1.5,2310,13300,1.0,0,0,3,7,1890,420,1950,0,47.6232,-122.21,2840,12744,5,2014,1110000.0,998725.0
3,1.75,1930,5400,2.0,0,2,3,9,1930,0,1978,0,47.77,-122.391,2100,6840,2,2015,605000.0,679871.2
4,2.0,1720,6413,1.0,0,0,4,7,860,860,1950,0,47.5734,-122.395,1280,6413,9,2014,537000.0,547074.44
2,1.5,1130,912,2.0,0,0,3,8,1000,130,2006,0,47.5638,-122.388,1500,1474,10,2014,375000.0,405813.78
3,2.5,1509,1114,3.0,0,0,3,8,1509,0,2014,0,47.7048,-122.34,1509,2431,8,2014,401500.0,461079.84
4,2.5,2669,5385,2.0,0,0,3,9,2669,0,2014,0,47.3262,-122.165,2669,4645,3,2015,402395.0,429139.3
2,1.0,1270,4500,1.5,0,0,4,7,1270,0,1919,0,47.6059,-122.295,2140,4550,3,2015,510000.0,668434.5
3,1.0,1000,223462,1.0,0,2,4,6,1000,0,1933,0,47.2099,-122.043,1710,105850,11,2014,220000.0,330897.62
4,2.75,3680,5000,2.0,0,3,3,9,2480,1200,1936,0,47.6599,-122.269,3200,5000,10,2014,1600000.0,1587176.4
4,1.75,1400,8374,1.0,0,0,3,7,1400,0,1953,0,47.4735,-122.344,1420,8360,5,2015,340000.0,355066.4
3,1.75,1120,10450,1.0,0,0,3,7,1120,0,1973,0,47.4418,-121.772,1250,10414,3,2015,178500.0,263593.6
3,1.75,1790,9813,2.0,0,0,3,7,1790,0,1949,0,47.749,-122.305,1520,10125,5,2015,451000.0,425201.6
5,2.0,2000,4211,1.5,0,2,4,7,1280,720,1908,0,47.6283,-122.301,1680,4000,6,2014,690500.0,746466.9
4,3.5,3610,6345,2.0,0,0,3,9,2370,1240,2008,0,47.4283,-122.102,3010,29279,5,2015,603000.0,603451.06
3,2.5,2620,108464,2.0,0,0,4,8,2620,0,1990,0,47.4583,-122.036,3190,105850,5,2015,427000.0,671918.94
4,2.75,2550,7636,1.0,0,0,3,8,1440,1110,1986,0,47.6471,-122.06,2290,8223,5,2014,582800.0,604737.9
2,2.0,1070,8400,1.0,0,0,4,7,1070,0,1980,0,47.4014,-122.186,1430,8190,11,2014,217500.0,239512.1
4,2.25,2120,3794,2.0,0,0,4,7,1420,700,1926,0,47.6893,-122.359,1420,3840,12,2014,720168.0,666712.1
3,2.0,1290,1213,3.0,0,0,3,8,1290,0,2001,0,47.6609,-122.344,1290,3235,8,2014,450000.0,527733.6
2,1.0,880,6650,1.0,0,0,5,6,880,0,1918,0,47.6914,-122.372,1250,6650,9,2014,416000.0,436453.97
3,2.25,1400,1078,2.0,0,0,3,8,940,460,2009,0,47.5701,-122.288,1420,1230,4,2015,430100.0,429434.28
4,1.75,1590,10523,2.0,0,0,4,7,1590,0,1922,0,47.7358,-122.342,1610,8568,5,2014,372500.0,427252.97
4,2.5,2680,7178,2.0,0,0,3,8,2680,0,2004,0,47.5325,-121.856,2540,7133,5,2014,515000.0,543145.9
3,1.5,1840,9990,2.0,0,0,5,8,1840,0,1961,0,47.7145,-122.369,2100,12474,6,2014,686000.0,736830.1
3,2.5,1520,7200,2.0,0,0,4,7,1520,0,1985,0,47.3679,-122.182,1780,7210,9,2014,158000.0,267467.5
3,2.5,1710,10341,2.0,0,2,3,7,1710,0,1986,0,47.3494,-122.171,1830,9358,3,2015,287000.0,294069.72
4,2.0,1610,8976,1.0,0,0,4,8,1610,0,1966,0,47.6011,-122.192,1930,8976,12,2014,650000.0,832458.6
3,2.25,2300,7200,1.0,0,0,4,8,1550,750,1978,0,47.324,-122.328,2000,7350,12,2014,287000.0,332820.16
4,1.0,2170,12100,1.0,0,0,5,7,2170,0,1961,0,47.6893,-122.164,1270,12844,2,2015,565000.0,643920.1
5,4.0,4690,8208,2.0,0,0,3,9,3040,1650,1926,0,47.6321,-122.304,3300,8001,3,2015,2048000.0,1626798.0
5,2.5,2960,8968,1.0,0,0,4,8,1640,1320,1965,0,47.6233,-122.102,1890,9077,8,2014,654000.0,647978.9
3,1.75,1580,14400,1.0,0,0,4,7,1580,0,1981,0,47.2598,-122.281,1480,9600,3,2015,225000.0,240863.17
4,2.25,1780,10416,1.0,0,0,5,7,1060,720,1963,0,47.4414,-122.189,1780,9975,5,2015,350000.0,334261.88
4,2.5,2620,8960,1.0,0,0,5,7,1520,1100,1955,0,47.7642,-122.335,1880,8960,11,2014,405000.0,526497.25
2,1.0,1000,7664,1.0,0,2,3,7,1000,0,1939,0,47.7001,-122.311,1570,6350,11,2014,397000.0,479113.4
3,2.25,2070,2833,2.0,0,2,3,8,1490,580,1966,0,47.5543,-122.398,1940,3794,12,2014,675000.0,599955.25
4,2.5,3140,12591,2.0,0,0,3,9,3140,0,1993,0,47.3826,-122.146,2650,11720,3,2015,464000.0,465515.97
3,2.5,1940,5660,2.0,0,0,3,8,1940,0,2001,0,47.7511,-122.17,2110,4581,8,2014,488000.0,495367.84
5,3.0,3670,9600,1.0,0,1,3,8,1980,1690,1955,0,47.5648,-122.316,1730,4933,1,2015,605000.0,570565.44
4,3.25,4830,22257,2.0,1,4,4,11,4830,0,1990,0,47.6409,-122.241,3820,25582,9,2014,3640900.0,3210220.8
2,2.0,1870,5580,1.0,0,0,3,8,1870,0,2004,0,47.7101,-122.031,1670,4500,8,2014,554000.0,592854.7
4,4.25,4470,5884,2.0,0,1,3,11,3230,1240,2010,0,47.6387,-122.405,2570,6000,10,2014,2950000.0,1738642.8
5,1.0,1460,6032,2.0,0,0,4,6,1460,0,1941,0,47.487,-122.282,1060,10300,5,2014,239950.0,250160.27
5,2.5,2580,11250,1.0,0,0,3,7,1410,1170,1964,0,47.397,-122.313,2240,11780,12,2014,260000.0,325986.84
3,2.25,1950,8868,1.0,0,0,3,7,1350,600,1964,0,47.7538,-122.312,1300,8880,5,2014,415000.0,412073.12
4,2.5,3130,5200,2.0,0,0,3,7,3130,0,2005,0,47.3828,-122.098,3020,5200,4,2015,320000.0,420020.8
3,1.0,990,6315,1.0,0,0,3,7,990,0,1970,0,47.7116,-122.214,1450,6702,2,2015,335000.0,419204.97
3,1.0,1190,9486,1.0,0,0,4,7,1190,0,1953,0,47.4319,-122.339,2100,10400,5,2014,375000.0,285621.97
3,2.0,1990,3990,1.0,0,0,5,7,1130,860,1912,0,47.6572,-122.333,1710,4000,6,2014,760500.0,743175.25
3,2.5,1780,6527,2.0,0,0,3,8,1780,0,1989,0,47.2578,-122.217,2040,8840,7,2014,265000.0,270016.53
4,2.0,2120,3360,2.0,0,0,3,9,2120,0,1905,0,47.6227,-122.31,2090,3600,6,2014,1200000.0,1002538.06
4,1.75,1890,10550,1.0,0,0,5,7,1010,880,1969,0,47.5147,-122.193,1930,7291,7,2014,372000.0,376985.78
3,2.5,1300,877,2.0,0,0,3,7,1060,240,2008,0,47.6591,-122.392,1320,1414,8,2014,417000.0,488174.72
3,3.0,2440,2076,2.0,0,0,3,8,1930,510,2006,0,47.5476,-122.37,2440,2310,5,2015,459000.0,596123.4
4,2.5,3220,18618,2.0,0,1,3,10,3220,0,1991,0,47.5326,-122.181,2650,11896,2,2015,710000.0,870705.9
3,2.5,2350,4975,2.0,0,0,3,8,2350,0,2012,0,47.5418,-122.01,2350,3951,11,2014,700000.0,642509.0
3,2.5,2370,4375,2.0,0,0,3,8,2370,0,2006,0,47.354,-121.999,2380,4606,2,2015,366000.0,367694.16
3,4.0,3880,13095,2.0,0,3,3,11,3700,180,2009,0,47.6996,-122.233,3880,10830,5,2014,1030000.0,2019415.1
4,2.5,2710,8127,2.0,0,0,3,8,2710,0,1994,0,47.379,-122.032,2520,8436,7,2014,399900.0,417520.66
4,3.25,3140,3680,2.0,0,0,3,10,2310,830,2009,0,47.5319,-122.076,2620,2664,8,2014,760000.0,850675.5
5,1.0,2340,4730,2.0,0,0,3,8,1810,530,1918,0,47.5895,-122.385,2100,4970,10,2014,677500.0,826288.75
2,1.75,990,5850,1.0,0,0,4,6,990,0,1942,0,47.7132,-122.321,840,6110,9,2014,458000.0,334576.34
3,1.75,1470,6018,1.0,0,0,3,8,1470,0,1987,0,47.6171,-122.044,1720,6584,3,2015,479000.0,481187.47
5,2.5,2406,7093,2.0,0,0,3,8,2406,0,2006,0,47.2615,-122.252,1767,7093,12,2014,270500.0,328251.62
4,2.5,2820,33750,2.0,0,0,4,9,2820,0,1984,0,47.7387,-122.096,2510,36180,2,2015,369900.0,749604.5
4,2.25,2490,9864,1.0,0,0,4,8,1290,1200,1961,0,47.6051,-122.195,2360,9864,3,2015,824000.0,966049.9
3,1.0,1120,8443,1.0,0,0,3,7,1120,0,1953,0,47.7715,-122.336,1450,8433,4,2015,365000.0,327627.78
5,3.5,3300,7860,2.0,0,0,3,9,2410,890,2001,0,47.5463,-122.192,2540,9920,3,2015,789888.0,818380.5
3,1.0,950,4000,1.0,0,0,3,7,780,170,1949,0,47.5232,-122.284,1230,4000,4,2015,256000.0,282605.47
3,2.5,2260,251460,1.5,0,0,3,10,2260,0,1995,0,47.4096,-122.449,1610,244372,5,2015,777700.0,976315.6
2,1.0,2100,4480,1.0,0,0,5,7,1400,700,1908,0,47.574,-122.372,1570,4400,12,2014,420000.0,694844.44
3,1.75,2040,81021,1.0,0,0,3,8,2040,0,1980,0,47.6536,-122.045,2260,39280,9,2014,580000.0,593498.1
3,2.25,1880,7488,2.0,0,0,3,8,1880,0,1980,0,47.3631,-122.277,2180,7344,2,2015,290000.0,305348.6
3,1.75,1780,11096,1.0,0,0,3,7,1210,570,1979,0,47.617,-122.051,1780,10640,8,2014,325000.0,470097.84
3,1.0,1380,5400,1.0,0,0,4,7,1380,0,1954,0,47.7134,-122.288,1190,6075,8,2014,380000.0,441174.44
2,2.0,1730,4248,2.0,0,0,3,7,1730,0,1905,0,47.5933,-122.308,1380,4000,5,2015,450000.0,795460.06
4,2.25,2090,8579,2.0,0,0,3,8,2090,0,1987,0,47.6364,-122.03,1850,8843,4,2015,546200.0,569831.9
3,2.5,1930,1348,2.0,0,0,3,8,1300,630,2005,0,47.6513,-122.384,1630,6000,7,2014,439990.0,606766.94
4,2.0,1700,6375,1.0,0,0,4,7,850,850,1950,0,47.6973,-122.295,1470,8360,2,2015,420000.0,558515.1
4,2.25,2240,9600,2.0,0,0,3,8,2240,0,1971,0,47.361,-122.281,2050,9240,5,2015,327500.0,337314.9
3,2.5,1150,1193,2.0,0,0,3,8,1020,130,2006,0,47.6684,-122.365,1450,1640,12,2014,436000.0,490588.4
4,2.5,3120,5137,2.0,0,0,3,7,3120,0,2003,0,47.6842,-122.04,2755,5137,1,2015,653000.0,691148.75
4,2.0,1210,11100,1.0,0,0,4,7,1210,0,1955,0,47.5747,-122.145,1280,11100,6,2014,483300.0,420033.53
2,1.0,750,2020,1.0,0,0,3,7,750,0,1908,1995,47.6175,-122.301,1630,2383,4,2015,370000.0,456601.78
2,1.0,770,4840,1.0,0,0,4,7,770,0,1927,0,47.551,-122.376,930,4840,6,2014,275000.0,383652.88
4,2.5,3350,11688,1.0,0,2,3,10,1760,1590,1995,0,47.5507,-122.133,4240,10804,2,2015,1200000.0,1063298.8
3,1.5,1680,13751,1.0,0,0,4,7,1680,0,1951,0,47.5716,-122.227,1760,13500,9,2014,572000.0,729942.75
3,2.0,2050,13303,1.0,0,0,3,8,2050,0,1993,0,47.2681,-122.31,2180,11590,7,2014,314500.0,291002.94
3,1.0,1490,7435,1.0,0,0,3,7,1120,370,1969,0,47.368,-122.314,1490,7530,6,2014,258000.0,225380.92
4,2.5,2300,3825,2.0,0,0,3,7,2300,0,2012,0,47.3594,-122.082,2110,3825,10,2014,320000.0,330047.16
2,1.0,720,5000,1.0,0,0,5,6,720,0,1951,0,47.5195,-122.374,810,5000,8,2014,280000.0,289516.66
3,2.25,2930,6000,2.0,0,2,3,11,1920,1010,2000,0,47.6301,-122.301,1870,5040,8,2014,1385000.0,1281783.5
3,1.75,1660,5750,1.0,0,0,4,7,1080,580,1909,0,47.5843,-122.385,2060,5560,3,2015,680000.0,654737.06
3,2.5,3090,384634,2.0,0,0,3,8,3090,0,2007,0,47.7072,-121.927,2200,292645,11,2014,659000.0,797050.5
3,1.75,2340,51836,1.5,0,0,3,8,1510,830,1978,0,47.4846,-122.035,2060,77536,8,2014,459900.0,504978.9
4,2.5,3274,4950,2.0,0,0,3,9,3274,0,2014,0,47.2603,-122.195,2578,4200,7,2014,478830.0,480449.22
3,2.5,2070,4697,2.0,0,0,3,7,2070,0,2002,0,47.5307,-121.875,2230,4437,9,2014,405000.0,417212.16
4,2.5,3090,12511,2.0,0,0,4,10,3090,0,1998,0,47.5932,-121.983,3100,10882,12,2014,780000.0,775834.6
3,3.0,1320,1071,2.0,0,0,3,7,1080,240,2003,0,47.5942,-122.296,1780,7715,8,2014,359000.0,454817.53
3,2.5,2510,5186,2.0,0,0,3,7,2510,0,2001,0,47.6895,-122.041,2530,5186,11,2014,571000.0,597897.0
4,2.5,2480,4334,2.0,0,0,3,8,2480,0,2012,0,47.3826,-122.036,2480,5632,2,2015,399000.0,377363.53
4,2.25,1970,8941,2.0,0,0,3,7,1970,0,1973,0,47.7223,-122.172,1880,7793,2,2015,400000.0,489649.66
4,4.5,5030,11023,2.0,0,2,3,11,3250,1780,2008,0,47.5722,-122.236,3640,11490,5,2014,2450000.0,2215086.0
4,2.25,2410,14985,1.0,0,1,4,7,1950,460,1965,0,47.4278,-122.343,2510,15256,3,2015,530000.0,465268.4
5,3.25,4180,49222,2.0,0,0,4,8,2880,1300,1979,0,47.5488,-122.094,3170,8029,5,2014,869000.0,941038.6
3,2.0,1970,4166,2.0,0,3,5,8,1270,700,1929,0,47.5717,-122.375,2390,4166,7,2014,550000.0,758714.6
3,3.0,4040,14338,2.0,0,0,3,10,3030,1010,1986,0,47.7268,-122.06,3360,14142,8,2014,950000.0,854630.8
2,1.0,1140,5400,1.0,0,0,5,7,1140,0,1908,0,47.6205,-122.294,1520,4800,5,2014,549000.0,614227.9
3,1.5,1030,8223,1.0,0,0,4,7,1030,0,1952,0,47.4282,-122.331,1460,9463,9,2014,267000.0,245162.44
3,2.75,2500,7378,1.0,0,0,5,7,1390,1110,1948,0,47.7032,-122.37,2040,7140,6,2014,700000.0,695353.9
4,2.25,1860,9576,1.0,0,0,3,7,1400,460,1962,0,47.3612,-122.284,1860,9576,7,2014,249000.0,272772.22
3,2.5,2690,4819,2.0,0,0,3,7,2690,0,2004,0,47.5302,-121.849,2360,4829,4,2015,555000.0,479080.38
4,2.5,3200,7282,2.0,0,0,3,9,3200,0,2007,0,47.4318,-122.286,3030,7290,7,2014,360000.0,511664.2
3,3.25,3060,9055,2.0,0,0,3,10,2460,600,1994,0,47.6971,-122.101,2990,9598,11,2014,715000.0,842203.1
3,2.5,1720,3600,2.0,0,0,3,7,1720,0,2010,0,47.6856,-122.013,1720,3600,5,2014,386380.0,458267.72
4,2.5,1594,7665,1.0,0,0,5,7,1088,506,1975,0,47.3262,-122.211,1536,6000,8,2014,269000.0,257298.34
2,2.5,1280,819,2.0,0,0,3,8,1060,220,2006,0,47.6905,-122.364,1290,2900,8,2014,319950.0,443552.78
3,3.25,3230,7639,2.0,0,0,3,10,3230,0,1999,0,47.6338,-122.063,3230,7772,9,2014,817500.0,869370.5
4,2.5,1252,25002,1.0,0,0,3,8,992,260,1996,0,47.3216,-122.291,1860,25002,2,2015,352000.0,273069.28
3,2.0,2000,3207,1.0,0,0,4,7,1100,900,1916,0,47.6561,-122.341,1460,3200,5,2014,677000.0,646682.25
4,1.5,2150,11026,1.0,0,0,4,7,2150,0,1952,0,47.7635,-122.263,1760,10283,9,2014,400000.0,466787.3
3,1.75,1720,5000,1.5,0,0,3,8,1720,0,1932,2009,47.738,-121.983,1410,8300,12,2014,420000.0,416037.53
3,1.5,1060,9225,1.0,0,0,4,7,1060,0,1955,0,47.3217,-122.318,1270,9375,8,2014,212000.0,206595.47
3,1.75,2050,11856,1.0,0,0,3,7,1460,590,1962,0,47.5735,-122.162,2670,11856,6,2014,655275.0,607157.06
3,3.5,3470,4171,3.0,0,0,3,9,3470,0,2008,0,47.711,-122.229,3430,4268,8,2014,834800.0,993165.0
4,1.75,1250,12705,1.0,0,0,4,7,1250,0,1971,0,47.302,-122.382,1390,8550,8,2014,212000.0,232445.88
5,3.25,2360,3873,2.0,0,0,3,8,1990,370,2006,0,47.5635,-122.299,1720,3071,10,2014,569900.0,510196.84
3,1.5,1470,7200,2.0,0,0,4,7,1470,0,1907,0,47.5602,-122.28,1530,7200,6,2014,590300.0,527069.8
4,3.0,4500,21780,2.0,0,2,3,9,3040,1460,1980,0,47.5581,-122.213,3540,20473,6,2014,870000.0,1103320.8
3,1.5,2230,6000,1.0,0,1,3,8,1260,970,1968,0,47.5373,-122.395,2120,7200,4,2015,585000.0,653350.0
4,2.5,1740,6000,1.0,0,0,4,7,1740,0,1952,0,47.5026,-122.236,1190,6000,3,2015,339000.0,311051.47
3,1.0,1140,10477,1.0,0,0,3,6,1140,0,1942,0,47.4874,-122.306,1190,9750,5,2015,158000.0,247844.47
2,1.5,1020,1060,3.0,0,0,3,8,1020,0,2008,0,47.6801,-122.348,1340,1415,5,2014,441750.0,397205.4
3,2.25,2610,3357,2.0,0,0,4,7,1980,630,1926,0,47.638,-122.306,1940,3357,4,2015,1049000.0,1107904.0
3,2.0,1300,8400,1.0,0,0,4,7,1300,0,1967,0,47.368,-122.315,1300,7500,8,2014,251000.0,242848.88
3,2.5,1460,1238,2.0,0,0,3,8,1200,260,2008,0,47.6719,-122.374,1280,1257,9,2014,436000.0,550952.1
3,1.75,3160,76230,1.0,0,0,4,8,2160,1000,1978,0,47.274,-122.287,1990,45789,7,2014,625000.0,433815.47
3,2.25,2570,7242,2.0,0,0,3,7,2170,400,1951,1991,47.721,-122.319,1690,7639,12,2014,538000.0,562544.06
4,2.5,2630,6185,2.0,0,0,3,9,2630,0,1999,0,47.5229,-122.192,2720,6185,7,2014,585000.0,611417.3
4,2.5,2650,9451,2.0,0,0,4,8,2650,0,1993,0,47.3693,-122.129,2510,8850,8,2014,397450.0,396550.84
5,2.75,3060,6895,2.0,0,0,3,8,3060,0,2003,0,47.3809,-122.098,2590,6895,8,2014,381000.0,420224.2
3,1.75,1300,62290,1.0,0,0,3,7,1300,0,1983,0,47.6529,-121.979,1850,52272,5,2014,540000.0,397845.72
3,1.75,2000,7560,1.0,0,0,4,7,1300,700,1968,0,47.4346,-122.171,1900,8301,6,2014,295000.0,311742.53
4,2.5,2800,9538,2.0,0,0,3,8,2800,0,1993,0,47.2675,-122.307,1970,7750,7,2014,350000.0,348598.72
4,2.75,2030,9120,1.0,0,0,4,7,2030,0,1988,0,47.282,-122.303,1790,7627,7,2014,302000.0,283575.78
3,2.0,1250,8636,1.0,0,0,5,7,1250,0,1968,0,47.5066,-122.159,1620,7653,1,2015,320000.0,327682.9
3,1.75,1590,7535,1.5,0,0,5,6,1590,0,1909,0,47.3769,-122.234,1110,6000,4,2015,249000.0,249437.1
2,1.5,2440,6900,2.0,0,0,3,7,1590,850,1910,0,47.5568,-122.271,1770,6900,4,2015,662700.0,595143.6
4,2.75,2110,8751,1.0,0,0,3,7,1510,600,1962,0,47.7617,-122.215,1660,10295,6,2014,435000.0,438011.16
4,3.0,1530,8306,2.0,0,0,3,7,1530,0,2010,0,47.3528,-122.146,1930,6925,2,2015,260000.0,271230.97
3,2.5,2070,10908,2.0,0,0,3,8,2070,0,1986,0,47.5665,-122.023,2220,10975,12,2014,567000.0,549609.4
2,1.5,1180,1722,2.0,0,0,3,8,1180,0,2006,0,47.5626,-122.384,1490,1469,10,2014,399500.0,411033.66
4,2.5,2500,8215,2.0,0,0,3,8,2500,0,1990,0,47.4124,-122.204,2360,7801,4,2015,372000.0,391518.97
3,1.0,1010,10800,1.0,0,0,4,7,1010,0,1972,0,47.4483,-121.773,1370,9500,8,2014,290000.0,256318.75
4,1.75,1820,13600,1.5,0,0,3,7,1120,700,1959,0,47.3743,-122.295,1810,11970,7,2014,268500.0,260721.77
4,2.5,2520,4831,2.0,0,0,3,8,2520,0,2009,0,47.7711,-122.168,2430,3937,12,2014,536000.0,558661.0
4,2.25,3200,15367,2.0,0,0,4,9,3200,0,1962,0,47.5494,-122.216,3070,15263,8,2014,1220000.0,1056778.1
4,2.5,1980,5020,2.0,0,0,3,7,1980,0,2007,0,47.5147,-122.19,1980,5064,12,2014,405000.0,386695.03
3,2.0,1490,1126,3.0,0,0,3,8,1490,0,2014,0,47.5699,-122.288,1400,1230,1,2015,429000.0,471866.28
3,1.75,1470,7590,1.0,0,0,3,7,1470,0,1988,0,47.6964,-122.362,1700,5080,8,2014,449950.0,558527.56
3,1.5,1500,10227,1.0,0,0,4,7,1000,500,1945,0,47.2043,-121.996,1490,7670,12,2014,257100.0,248132.11
3,1.0,1200,9194,1.0,0,0,4,7,1200,0,1952,0,47.7362,-122.319,1330,8650,4,2015,369500.0,396146.7
4,1.5,2750,128502,1.0,0,0,2,7,1500,1250,1958,0,47.4345,-122.198,1470,11514,6,2014,550000.0,351399.72
3,1.75,1820,8028,1.0,0,0,3,7,1220,600,1980,0,47.7466,-122.355,1940,11100,4,2015,389000.0,450473.16
5,3.25,3800,15500,1.0,0,0,3,7,2490,1310,1965,0,47.3862,-122.28,2000,13980,3,2015,380000.0,401782.22
3,1.75,2520,4534,1.0,0,0,5,9,1460,1060,1954,0,47.6381,-122.401,1870,5023,9,2014,849000.0,1001602.1
3,1.0,980,7000,1.0,0,0,3,6,980,0,1953,0,47.7617,-122.357,1220,7000,11,2014,330000.0,246921.56
3,1.0,860,5185,1.0,0,0,4,6,860,0,1968,0,47.3634,-122.086,1120,5494,4,2015,198000.0,209799.44
3,2.0,1470,1656,2.0,0,0,3,8,1310,160,2003,0,47.5653,-122.369,1470,2288,10,2014,380000.0,436930.4
4,2.0,2240,4508,1.0,0,2,4,8,1340,900,1926,0,47.5096,-122.25,1930,5250,4,2015,466000.0,482841.6
4,2.75,3540,7091,1.5,0,1,4,8,1970,1570,1947,0,47.6467,-122.394,2200,6000,7,2014,784000.0,1008159.2
4,3.25,3380,7500,2.0,0,3,3,7,2420,960,1990,0,47.4092,-122.33,1920,7500,4,2015,328000.0,514026.4
3,2.5,2120,9307,2.0,0,0,4,9,2120,0,1984,0,47.5477,-122.141,2290,11524,8,2014,719000.0,699255.0
4,2.5,2250,11370,2.0,0,0,3,8,2250,0,1991,0,47.7115,-122.239,2190,9611,7,2014,600000.0,641390.1
4,1.5,1660,6617,1.0,0,0,5,7,1660,0,1947,0,47.739,-122.323,950,7440,3,2015,399500.0,458802.72
3,1.0,1510,10369,1.0,0,0,4,7,1010,500,1968,0,47.4808,-122.099,1510,16057,11,2014,313000.0,326698.03
4,2.5,2780,6737,2.0,0,0,3,9,2780,0,2002,0,47.5656,-122.122,2750,7950,9,2014,739000.0,887843.25
4,2.0,1480,3844,1.5,0,0,5,7,1480,0,1928,0,47.7042,-122.352,1480,3844,5,2014,449250.0,575094.1
3,2.25,1460,1353,2.0,0,0,3,8,1050,410,2012,0,47.5774,-122.412,1690,3776,9,2014,497000.0,541804.5
2,1.0,940,6000,1.0,0,0,2,7,940,0,1954,0,47.4631,-122.329,1890,8547,3,2015,246500.0,238141.0
3,1.0,1010,8581,1.0,0,0,4,6,1010,0,1920,0,47.3043,-122.216,1060,10354,11,2014,180000.0,184682.42
4,2.5,3070,7200,2.0,0,0,3,8,3070,0,2005,0,47.4899,-122.138,2590,7200,5,2015,525000.0,556871.4
3,1.0,1400,9690,1.0,0,0,3,7,1400,0,1969,0,47.3201,-122.398,1280,9600,4,2015,128000.0,250423.94
